Total PNL
25.5061676
26.0815127
26.0815127
26.0815127
26.0815127
26.0815127
26.0815127
26.09712193
25.629502065
25.629502065
25.629502065
25.629502065
26.234233265
26.234233265
26.234233265
26.234233265
26.197048135
26.197048135
26.197048135
26.197048135
26.440269463
26.242113953
26.242113953
26.319959574
26.319959574
26.319959574
26.319959574
26.566558324
26.566558324
26.424257053999998
26.352886074
26.352886074
26.331657596000003
26.331657596000003
26.16074213
26.16074213
26.16074213
26.27289389
26.27289389
26.327881886
26.295653986
26.295653986
26.295653986
26.295653986
26.295653986
26.256206046000003
26.256206046000003
26.228669096
26.217499616
26.217499616
26.217499616
26.217499616
26.217499616
26.102045356
26.057702106
25.980476476
25.980476476
26.195059686
26.195059686
26.195059686
26.195059686
26.195059686
26.195059686
26.195059686
26.195059686
26.195059686
26.195059686
26.195059686
26.195059686
26.823613044
26.823613044
26.823613044
26.823613044
26.823613044
26.823613044
26.823613044
26.823613044
26.823613044
26.823613044
26.823613044
26.72683293
26.72683293
26.635419437
26.635419437
26.635419437
26.635419437
26.635419437
26.611870987
26.611870987
26.611870987
26.611870987
26.611870987
26.611870987
26.611870987
26.611870987
26.611870987
26.277858772000002
26.277858772000002
26.277858772000002
26.277858772000002
26.277858772000002
26.277858772000002
26.277858772000002
26.123178132000003
26.123178132000003
26.123178132000003
26.123178132000003
26.04127781
26.04127781
26.04127781
26.040525479000003
26.040525479000003
26.040525479000003
26.040525479000003
26.040525479000003
26.040525479000003
26.040525479000003
26.368528429
26.368528429
26.368528429
26.368528429
26.368528429
26.368528429
26.368528429
26.368528429
26.111693666
26.111693666
26.111693666
26.111693666
26.219411906
26.219411906
26.219411906
26.219411906
26.219411906
26.219411906
26.219411906
26.219411906
26.219411906
26.219411906
26.219411906
26.219411906
26.399559638
26.399559638
26.399559638
26.399559638
26.399559638
26.303087758
26.303087758
26.303087758
26.303087758
26.336299444
26.478062164
26.478062164
26.478062164
26.478062164
26.478062164
26.478062164
26.478062164
26.478062164
26.478062164
26.478062164
26.478062164
26.478062164
26.478062164
26.478062164
26.478062164
26.704293494
26.704293494
26.849129724
26.849129724
26.849129724
26.849129724
26.849129724
26.849129724
26.849129724
26.849129724
26.849129724
26.849129724
26.849129724
26.849129724
26.849129724
26.849129724
26.849129724
26.849129724
26.787530055999998
26.717208138
26.717208138
26.717208138
26.717208138
26.717208138
26.717208138
26.717208138
26.717208138
26.990154158
27.270941948
27.270941948
27.270941948
27.270941948
27.270941948
27.913285798
27.913285798
28.563724106
28.563724106
28.563724106
28.563724106
28.563724106
28.439366963
28.439366963
28.439366963
28.439366963
28.439366963
28.439366963
28.439366963
28.439366963
28.133379743000003
28.448478293
28.988063619
28.988063619
28.988063619
28.988063619
28.832510269
28.832510269
28.832510269
28.832510269
28.832510269
28.832510269
28.996772061
28.996772061
28.996772061
29.821420801000002
29.821420801000002
29.821420801000002
29.821420801000002
29.821420801000002
29.821420801000002
29.821420801000002
29.548738572
29.548738572
29.548738572
29.682258186000002
30.272563716
30.272563716
30.272563716
30.520581557
30.520581557
30.520581557
30.520581557
30.520581557
31.016581787
31.217350217
31.217350217
31.217350217
31.047925403
31.201317693
31.35167758
31.215832561
31.215832561
32.127045571000004
32.127045571000004
31.919452595000003
31.848382319000002
31.848382319000002
31.848382319000002
31.848382319000002
31.848382319000002
31.848382319000002
31.848382319000002
31.553766314
31.553766314
31.553766314
31.553766314
31.553766314
31.553766314
31.553766314
31.553766314
30.407802524
30.495689461
30.495689461
30.495689461
30.495689461
30.372849281
30.351839381
30.351839381
30.351839381
30.245453262
30.245453262
30.245453262
30.245453262
30.245453262
30.245453262
30.379109161000002
30.379109161000002
30.379109161000002
30.379109161000002
30.379109161000002
30.379109161000002
30.379109161000002
30.379109161000002
30.403487081
30.403487081
30.316546968
30.316546968
30.316546968
30.316546968
30.216208968
30.216208968
29.897119325
30.006986088999998
29.994280731
29.994280731
29.994280731
29.994280731
30.141955001
30.141955001
30.141955001
30.110098731
30.110098731
30.110098731
30.110098731
30.110098731
30.110098731
30.811181462
30.811181462
30.811181462
30.762065151999998
30.762065151999998
30.762065151999998
30.762065151999998
30.762065151999998
30.821422812
30.821422812
30.821422812
30.821422812
30.821422812
30.821422812
31.110520392
31.110520392
31.089418302
31.089418302
31.089418302
